NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_L_4_1_real 2024-09-25 16-13-15.nano,
Operator Name,,
Time Captured,16:13:15  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_L_4_1_real 2024-09-25 16-13-30,1000x_L_4_1_real 2024-09-25 16-14-55,1000x_L_4_1_real 2024-09-25 16-16-18,1000x_L_4_1_real 2024-09-25 16-17-39,1000x_L_4_1_real 2024-09-25 16-18-59,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.636,21.605,21.602,21.596,21.621,
Viscosity/cP,0.961240,0.961952,0.962021,0.962159,0.961584,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,10,10,10,10,10,
Slider Shutter,696,696,696,696,696,
Slider Gain,73,73,73,73,73,
Shutter/ms,17.400000,17.400000,17.400000,17.400000,17.400000,
Camera Histogram Upper Limit,16380,16380,16380,16380,16380,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,3,3,3,3,3,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,8.3907,8.3175,8.2227,8.8566,8.3226,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
176.5,601076975539132,889103731704728,484230007534392,477899223814126,1258803688021827,742222725322841,149127328082829,
177.5,597977856480934,875176983366401,469909836834575,510925293577901,1284989150511902,747795824154342,151752483216477,
178.5,593926338954106,860390236880366,456872738718558,546921212906570,1309620008519232,753546107195766,154405514263305,
179.5,588925890204182,844966669045668,445129835457529,585549155951860,1332464056839124,759407121499672,157126595814869,
180.5,582995256005392,829112891148698,434683090258528,626355693435382,1353300594100384,765289504989677,159947626460210,
181.5,576168867795715,813016699524253,425526949940692,668766794291601,1371923517535193,771080565817490,162885983321805,
182.5,568496701278099,796845795284108,417649830916008,712091147478945,1388144207721473,776645536535726,165938211201404,
183.5,560043585292865,780747337289720,411035417220380,755533034549455,1401794163891642,781830707648812,169074850794725,
184.5,550887990661648,764848180640669,405663750581191,798215170267021,1412727358029983,786468490036102,172237628480628,
185.5,541120358178585,749255652629352,401512102385117,839210889771373,1420822282118233,790384257016532,175339919808742,
186.5,530841050438933,734058726344248,398555625823807,877583926935467,1425983667361696,793404599380830,178270819013315,
187.5,520158031579515,719329466074346,396767793558089,912432970707356,1428143857025530,795366423788967,180902460254661,
188.5,509184390726682,705124635948286,396120632117678,942937387373563,1427263815986808,796126172430603,183099638988899,
189.5,498035828214946,691487381805109,396584769154677,968400111710776,1423333760806253,795568370338352,184730421980938,
190.5,486828218614259,678448914663183,398129313840957,988283830857552,1416373394741105,793612734543411,185676365795949,
191.5,475675352195253,666030141263989,400721594328139,1002237215992971,1406431733404158,790219207436902,185841150550091,
192.5,464686938149595,654243202407766,404326779407342,1010109011136671,1393586509367338,785390488093742,185156790647689,
193.5,453966930789560,643092892819846,408907414407795,1011949103475637,1377943148523639,779171898003295,183587008255167,
194.5,443612216075523,632577947059191,414422903905901,1007997072016142,1359633317735144,771648691358380,181127764596147,
195.5,433711672283354,622692184551981,420828975884914,998659938219018,1338813052222144,762941164632282,177805280556141,
196.5,424345597143786,613425513450621,428077163399326,984481760510105,1315660482156539,753198103332075,173672109298206,
197.5,415585475671271,604764797909869,436114340328403,966108227685092,1290373190355400,742589206390007,168801939706577,
198.5,407494048937432,596694596803523,444882347158099,944249494193995,1263165246172371,731297146653084,163283818471925,
199.5,400125634537652,589197784180725,454317740667919,919644212558410,1234263973649017,719509869118744,157216401391031,
200.5,393526644326520,582256063079113,464351697741826,893027152926240,1203906523805994,707413616375939,150702709454534,
201.5,387736243650334,575850384919723,474910098096640,865102079231615,1172336330519196,695187027283502,143845703195497,
202.5,382787098149013,569961286768908,485913803639892,836520795005692,1139799536027151,682996503918131,136744827411335,
203.5,378706158382519,564569158421851,497279143528355,807868578864196,1106541474990241,670992902837433,129493539206578,
204.5,375515438325907,559654450648260,508918604215729,779655666794398,1072803304882291,659309492973317,122177728407372,
205.5,373232750414743,555197835143022,520741713292729,752314038750838,1038818865249347,648061040570136,114874875466309,
206.5,371872366733085,551180325814189,532656095418893,726198533581384,1004811839301993,637343832169909,107653765666437,
207.5,371445582661360,547583370051657,544568668771890,701591230119103,970993278942551,627236426109312,100574582719364,
208.5,371961165570896,544388917617631,556386941937589,678708061662583,937559539493635,617800925256467,93689230517435,
209.5,373425676758133,541579473786043,568020364687659,657706739780670,904690653982322,609084581798966,87041769633410,
210.5,375843659789372,539138142366429,579381682133943,638695217429428,872549159892783,601121572322391,80668897473146,
211.5,379217692729101,537048663284945,590388240673405,621740091794422,841279374786604,593934812653695,74600442262879,
212.5,383548305552839,535295448472818,600963196058704,606874513411824,811007102019199,587537713103077,68859877950702,
213.5,388833767452767,533863618942301,611036578670768,594105316144210,781839734658631,581935803173736,63464897817592,
214.5,395069751933576,532739045102874,620546178353891,583419205570911,753866715178492,577128179227949,58428107930928,
215.5,402248890651815,531908391609965,629438220369708,574787939227809,727160300832907,573108748538441,53757915831330,
216.5,410360230005681,531359167332619,637667814514103,568172502292590,701776579923735,569867258813746,49459691617183,
217.5,419388607562793,531079780395258,645199170431548,563526330175110,677756682301309,567390114173204,45537261512409,
218.5,429313968539802,531059597676249,652005582938961,560797659338118,655128128150936,565660987328813,41994747371338,
219.5,440110645637473,531289007663901,658069201037948,559931103948436,633906261965630,564661244050677,38838673307997,
220.5,451746628556867,531759485154502,663380602704305,560868562695611,614095723170464,564370200456350,36080102916564,
221.5,464182852188904,532463655957192,667938204124208,563549560679566,595691910634984,564765236716971,33736335328846,
222.5,477372534761278,533395359526498,671747536538496,567911128247489,578682404792542,565821792773261,31831406403448,
223.5,491260598720428,534549707297385,674820426263760,573887314041868,563048317887441,567513272842177,30394453740403,
224.5,505783207800873,535923134422601,677174113818198,581408424330339,548765549578712,569810885990145,29455216049533,
225.5,520867453173993,537513442647963,678830346712555,590400075820780,535805931488861,572683449968830,29036891042202,
226.5,536431219753348,539319832134986,679814477576108,600782144580360,524138250059540,576097184820868,29148170964621,
227.5,552383260393760,541342920225268,680154595347662,612467689402187,513729142149973,580015521503770,29777485910628,
228.5,568623500921977,543584745349127,679880712535201,625361923594689,504543862096846,584398948899568,30891933689448,
229.5,585043592600285,546048754558162,679024026499648,639361304230426,496546922477644,589204920073233,32441031532373,
230.5,601527720988948,548739773454987,677616267572110,654352801891437,489702613562881,594387835494073,34363125821724,
231.5,617953671359136,551663957611232,675689141894121,670213406534829,483975408534998,599899117186864,36591755153917,
232.5,634194141315453,554828724877172,673273872348020,686809915903083,479330263028686,605687383494483,39060311718007,
233.5,650118281300544,558242668288808,670400836971264,703999041890944,475732818538409,611698729397994,41704691866395,
234.5,665593433927121,561915449555759,667099300908889,721627857597958,473149519828062,617877112363558,44464408278294,
235.5,680487033865365,565857673347182,663397235270283,739534593767084,471547656755671,624164838601117,47282809111369,
236.5,694668622002566,570080742796519,659321214239224,757549778600392,470895340985876,630503139724915,50106912922812,
237.5,708011921114200,574596696784779,654896380404527,775497700141112,471161427949669,636832825278858,52887168014187,
238.5,720396915881667,579418029684040,650146467424986,793198156508571,472315394218201,643094992743493,55577287305726,
239.5,731711877885344,584557494281259,645093868842875,810468447076351,474327180164090,649231773649984,58134212793672,
240.5,741855276469808,590027888656536,639759741964857,827125547796058,477167007481682,655187092473788,60518213036324,
241.5,750737519218698,595841827777241,634164136171774,842988407112698,480805180778556,660907414211793,62693095188932,
242.5,758282470820955,602011500573135,628326135786688,857880295519754,485211882068816,666342456953870,64626506765609,
243.5,764428706438109,608548413264573,622264008576705,871631141909032,490356966577837,671445847353251,66290303763391,
244.5,769130464733359,615463119724722,615995352092827,884079793291571,496209767783032,676175699525102,67660966860760,
245.5,772358276025768,622764939741940,609537231259582,895076140849469,502738919059117,680495101387175,68720054061342,
246.5,774099252264051,630461666137157,602906301904048,904483063791159,509912198652731,684372496549829,69454685425280,
247.5,774357036919374,638559261904864,596118916173495,912178152704978,517696403951722,687781954330887,69858062967578,
248.5,773151424068013,647061548777807,589191207059971,918055184733187,526057260137141,690703324955224,69930035950009,
249.5,770517666336695,655969888999623,582139150393294,922025333512701,534959367321436,693122281312750,69677728111268,
250.5,766505500596756,665282862495970,574978603776919,924018106546953,544366189150595,695030252513439,69116247709803,
251.5,761177927930746,674995942199496,567725322910519,923982010768595,554240084645184,696424257690908,68269501381802,
252.5,754609790288409,685101170874597,560394956555713,921884953616297,564542383763077,697306651019619,67171124843186,
253.5,746886190130746,695586843491878,553003022129451,917714391154401,575233505830962,697684790547488,65865520375738,
254.5,738100801399098,706437199939910,545564864432813,911477237335699,586273118659864,697570644353477,64408942047740,
255.5,728354120146613,717632133635322,538095600417786,903199549110014,597620334867217,696980347635390,62870479542906,
256.5,717751701493865,729146922363490,530610053140861,892926001549956,609233940717194,695933723853073,61332644924787,
257.5,706402426402486,740951988424958,523122678169293,880719165618817,621072651749291,694453782072969,59891061042187,
258.5,694416837202653,753012695813041,515647485652811,866658599337994,633095388561981,692566201313696,58652525998780,
259.5,681905575484603,765289192687762,508197961179036,850839761605151,645261565485219,690298811288354,57730613004876,
260.5,668977949803134,777736307781194,500786988285011,833372756678527,657531384454268,687681077400427,57238195919663,
261.5,655740654347877,790303509508267,493426775190238,814380917521788,669866126267644,684743596567163,57277118523056,
262.5,642296653212881,802934936449305,486128787986581,793999237202908,682228431541914,681517609278718,57926619142957,
263.5,628744238761429,815569507433629,478903692120732,772372660040880,694582564084667,678034532488268,59233442257828,
264.5,615176266761257,828141118713400,471761303591486,749654247874296,706894650037423,674325517395573,61206739747356,
265.5,601679565757847,840578934551303,464710550909605,726003241287103,719132887011179,670421035903407,63819326939449,
266.5,588334513734220,852807776081536,457759448438692,701583040870047,731267718466206,666350499518140,67014406621923,
267.5,575214771359970,864748611393350,450915081417362,676559138836828,743271969735353,662141914548572,70715104141446,
268.5,562387158272964,876319147577575,444183602589983,651097036208722,755120943338028,657821577597454,74833978537400,
269.5,549911656760412,887434522944345,437570240121409,625360184813034,766792472476123,653413815423065,79280692309398,
270.5,537841525849613,898008094840054,431079316192615,599507995970349,778266932836010,648940773137728,83967268310630,
271.5,526223508208296,907952315549173,424714275504002,573693958672128,789527213990876,644422254384895,88811196882933,
272.5,515098112147713,917179685767038,418477722731378,548063909053548,800558652743012,639875616488538,93736979775895,
273.5,504499951549082,925603772161551,412371467880070,522754489813220,811348931649082,635315722610601,98676689294159,
274.5,494458127308965,933140272750817,406396578403995,497891833239712,821887946734921,630754951687682,103569980310930,
275.5,484996635097532,939708111319706,400553436912227,473590494652433,832167648983572,626203265393094,108363838768587,
276.5,476134785568072,945230540006123,394841803276833,449952654923436,842181864553875,621668329665668,113012229761364,
277.5,467887624631431,949636227638747,389260879968742,427067601735496,851926098931979,617155686581279,117475728109416,
278.5,460266342937820,952860310455266,383809379488216,405011489779531,861397330249297,612668970582026,121721166464433,
279.5,453278665225276,954845381617188,378485592802227,383847370963524,870593796909443,608210161503532,125721309994564,
280.5,446929211657045,955542396441688,373287457773272,363625477266343,879514784433591,603779865514388,129454554093768,
281.5,441219824616534,954911471555574,368212626632157,344383731535558,888160416082251,599377614084415,132904636576109,
282.5,436149855695901,952922558223364,363258531639908,326148455843697,896531451375012,595002170555576,136060354829810,
283.5,431716408727083,949555972810736,358422448154476,308935242928234,904629096138217,590651833751749,138915279349907,
284.5,427914535702305,944802770717220,353701554430361,292749954029700,912454827146929,586324728405303,141467456769582,
285.5,424737383331747,938664953919917,349092987552162,277589806006496,920010233860371,582019072934139,143719097371581,
286.5,422176288755769,931155506502848,344593895002292,263444511718330,927296879170066,577733416229861,145676243821864,
287.5,420220823647867,922298256935442,340201481461628,250297440213323,934316180494016,573466836550455,147348419393706,
288.5,418858786618892,912127570317711,335913050516474,238126766838463,941069311988102,569219097255928,148748255252835,
289.5,418076144468664,900687878118986,331726041058403,226906587735547,947557128132755,564990755902871,149891097473306,
290.5,417856923503180,888033056983428,327638058222442,216607977951550,953780108446443,560783225021409,150794595404470,
291.5,418183052859287,874225671770149,323646898817694,207199977260407,959738322616082,556598784664724,151478273857738,
292.5,419034162559624,859336101049998,319750571267757,198650492544927,965431414952921,552440548475045,151963092386805,
293.5,420387339961816,843441565706050,315947310162173,190927109954099,970858606709227,548312386498673,152270995720953,
294.5,422216849297866,826625082953924,312235585586074,183997813909268,976018714496180,544218809248662,152424460205028,
295.5,424493820215708,808974369100366,308614107464094,177831613278162,980910182775639,540164818566794,152446041905995,
296.5,427185912647918,790580714547817,305081825206782,172399077578495,985531128218448,536155731639892,152357932848470,
297.5,430256966843186,771537854092483,301637922998167,167672787967022,989879393565060,532196985093184,152181532605532,
298.5,433666649154412,751940854425881,298281811111165,163627708963283,993952608507137,528293926432375,151937043138816,
299.5,437370105990104,731885039052248,295013113663654,160241487447829,997748255102872,524451600251341,151643095303608,
300.5,441317640273577,711464968680086,291831653250627,157494685525545,1001263735201379,520674536586243,151316415709979,
301.5,445454426665638,690773492614843,288737432917629,155370953359381,1004496437424514,516966548596401,150971542618328,
302.5,449720283669039,669900883913563,285730615928858,153857147237924,1007443801333531,513330546416583,150620599167316,
303.5,454049522333932,648934068163654,282811503789379,152943396911786,1010103376564253,509768373552601,150273131474628,
304.5,458370892615525,627955952823662,279980512976422,152623124723366,1012472874860154,506280671599825,149936018001083,
305.5,462607649203424,607044861207050,277238150810672,152893017353565,1014550213173642,502866778349671,149613455085364,
306.5,466677758743340,586274072509331,274584990872831,153752949118816,1016333546224820,499524663493828,149307021798467,
307.5,470494269666218,565711466798172,272021648345637,155205853755588,1017821287177523,496250905148627,149015825332733,
308.5,473965864012534,545419271719903,269548755631213,157257539634759,1019012115397835,493040709279249,148736726120615,
309.5,476997607712250,525453905800372,267166938548114,159916441335396,1019904970524352,489887972784097,148464639839651,
310.5,479491911459211,505865911694876,264876793377298,163193298666090,1020499032434576,486785389526410,148192911451099,
311.5,481349708630369,486699971562330,262678864991653,167100752601861,1020793686979684,483724596953179,147913754404505,
312.5,482471849625706,467994995895827,260573626254995,171652846357343,1020788477663578,480696359159490,147618746067669,
313.5,482760703533015,449784276613674,258561458843714,176864419120981,1020483043785917,477690780379460,147299368205001,
314.5,482121948496873,432095694988482,256642635606853,182750380030086,1019877045827565,474697540989971,146947578775342,
315.5,480466521661201,414951975017040,254817304543876,189324850941059,1018970079145465,471706146261728,146556398354845,
316.5,477712688703809,398370973087779,253085474453633,196600168810018,1017761577308593,468706176472766,146120491004881,
317.5,473788182085915,382365995240437,251447002275662,204585742107867,1016250706634490,465687525668874,145636715416278,
318.5,468632346989084,366946133888879,249901582125000,213286761070478,1014436253707022,462640615556093,145104617783436,
319.5,462198225036620,352116616574873,248448736005568,222702768767841,1012316507845777,459556570846136,144526833417282,
320.5,454454499180895,337879160079772,247087806163814,232826109107394,1009889140639395,456427343034254,143909360139245,
321.5,445387219074106,324232324023192,245817949046861,243640278966402,1007151084851470,453245771192406,143261663864234,
322.5,435001225742517,311171858895753,244638130804771,255118224365252,1004098415038915,450005570969442,142596576603202,
323.5,423321197655720,298691044281519,243547124290963,267220634647562,1000726232422977,446701246659748,141929950868927,
324.5,410392247917788,286781013797772,242543507500476,279894303191059,997028556531073,443327925787633,141280043643457,
325.5,396280014268453,275431064012618,241625663391493,293070637387522,992998226257331,439881121063483,140666619076757,
326.5,381070199628788,264628945281294,240791781040351,306664413207272,988626812988982,436356430429338,140109782553850,
327.5,364867540757668,254361133046103,240039858082817,320572879105836,983904548481867,432749191894858,139628589064832,
328.5,347794205185270,244613078699293,239367704397784,334675318884335,978820270165639,429054115466464,139239503321396,
329.5,329987641067821,235369439573960,238772947000052,348833181531477,973361386553356,425264919145333,138954822991857,
330.5,311597929568360,226614288043733,238253036111155,362890876856472,967513865373341,421373999190612,138781203103827,
331.5,292784713418341,218331300045708,237805252380805,376677317594215,961262246994863,417372166086786,138718431907716,
332.5,273713796932827,210503923623623,237426715238257,390008261189364,954589685616309,413248476520076,138758600553503,
333.5,254553530535208,203115528304179,237114392352348,402689467959385,947478020534063,408990187937037,138885778729059,
334.5,235471105501387,196149536291885,236865110184061,414520647911738,939907879686078,404582855915030,139076258914923,
335.5,216628891221407,189589536584477,236675565611623,425300118463045,931858817353156,400010585846742,139299370879403,
336.5,198180947164839,183419383193934,236542338599108,434830042851632,923309487698033,395256439901509,139518806209380,
337.5,180269834758781,177623278700000,236461905894786,442922068061433,914237855393740,390302988561748,139694340545545,
338.5,163023840889676,172185844382702,236430655709475,449403136227823,904621444195275,385132984280990,139783806448898,
339.5,146554705390833,167092178165202,236444903343177,454121209227289,894437623761017,379730123977504,139745155583764,
340.5,130955920946388,162327901573921,236500907704871,456950626654616,883663934428433,374079858261646,139538453952639,
341.5,116301646699025,157879196874496,236594888653663,457796815900615,872278448917172,368170199408994,139127674025960,
342.5,102646248281087,153732835487474,236723045096856,456600091291061,860260169140965,361992477859488,138482177358011,
343.5,90024448681995,149876198720786,236881573738807,453338317383442,847589455381269,355541998781260,137577815558171,
344.5,78452048064981,146297291785641,237066688388479,448028267574022,834248484092907,348818555981206,136397612322487,
345.5,67927147844026,142984751988198,237274639693265,440725579502865,820221729542720,341826769714215,134932021946763,
346.5,58431796216461,139927851912132,237501735178442,431523288089638,805496463333210,334576226945977,133178788698045,
347.5,49933959773752,137116498333684,237744359434175,420548999081981,790063264732431,327081416271205,131142455645642,
348.5,42389719138636,134541227534658,237998994301794,407960844157038,773916533539889,319361463734403,128833590368093,
349.5,35745585788552,132193197607806,238262238882107,393942426385363,757054996112629,311439688955291,126267807860296,
350.5,29940841876338,130064178280403,238530829198588,378697017168401,739482194110900,303343012126926,123464677570210,
351.5,24909814178537,128146538717441,238801657326703,362441298584477,721206944621423,295101250685716,120446601628699,
352.5,20584006264697,126433233703134,239071789812990,345398956745524,702243759575406,286746349220350,117237745161365,
353.5,16894028428911,124917788544750,239338485191310,327794422360634,682613211873019,278311587279725,113863087712542,
354.5,13771281634482,123594282988637,239599210424619,309847026382248,662342235436235,269830807373244,110347648408006,
355.5,11149368548929,122457334390619,239851656092063,291765794863366,641464346542895,261337700087575,106715918118583,
356.5,8965220663205,121502080337970,240093750159448,273745052816606,620019774327887,252865175661023,102991511485751,
357.5,7159944672696,120724160881621,240323670183783,255960946950935,598055489302196,244444842398246,99197032226746,
358.5,5679403159181,120119700496928,240539853808092,238568936883614,575625120158333,236106602901229,95354128456248,
359.5,4474553802330,119685289862216,240741007437681,221702248171552,552788751008998,227878370056555,91483702180085,
