Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
275,2802.14,160188,3.66624,31,2,False,
276,273.532,1.64101e+06,3.6329,31,5,False,
277,627.199,715675,3.56687,31,2,False,
278,102.836,4.36493e+06,5.82205,31,3,False,
279,386.663,1.16088e+06,7.09827,31,4,False,
281,401.936,1.11677e+06,8.77111,69,42,True,
283,260.858,1.72075e+06,4.5581,32,7,True,
284,1593.6,281670,3.64714,41,4,False,
285,346.658,1.29485e+06,4.84919,32,2,False,
286,789.347,568660,4.33846,32,7,False,
287,469.399,956265,5.70957,32,2,False,
288,6611.83,67888.9,6.15311,32,2,False,
289,323.903,1.38581e+06,3.12079,23,3,False,
291,39.4488,1.13785e+07,3.18062,33,2,False,
292,132.637,3.3842e+06,3.27952,33,14,True,
294,114.656,3.91492e+06,5.36121,33,41,True,
296,144.395,3.10863e+06,3.98715,33,2,False,
302,104.312,4.30314e+06,4.95149,34,8,True,
303,4190.88,107106,5.45816,37,2,False,
306,134.418,3.33937e+06,6.79849,7,25,True,
310,164.078,2.73572e+06,4.82104,35,79,True,
311,192.581,2.33081e+06,5.40402,35,14,True,
313,100.669,4.45889e+06,5.86657,35,2,False,
314,48.6712,9.2225e+06,2.99742,36,3,False,
315,277.964,1.61485e+06,3.11715,36,2,False,
316,58.9779,7.61082e+06,4.21889,36,2,False,
317,154.625,2.90296e+06,7.46339,36,100,True,
318,355.49,1.26268e+06,3.93391,36,3,False,
319,138.081,3.25077e+06,6.51024,36,23,True,
320,123.225,3.6427e+06,7.31246,36,30,True,
321,146.751,3.05871e+06,7.60989,22,12,True,
323,478.577,937927,6.80296,37,2,False,
324,138.288,3.24591e+06,6.1894,14,21,True,
328,179.016,2.50743e+06,5.13997,38,12,True,
330,43.3292,1.03595e+07,6.48295,38,2,False,
331,240.999,1.86254e+06,5.48307,38,2,False,
332,2580.89,173920,8.25847,32,4,False,
333,247.761,1.8117e+06,8.25703,30,2,False,
334,166.796,2.69114e+06,4.20977,39,4,False,
335,112.614,3.98591e+06,4.18067,39,6,True,
336,43.8344,1.02401e+07,4.54434,39,2,False,
338,50.8408,8.82893e+06,6.08978,39,2,False,
340,102.711,4.37023e+06,5.56093,34,3,False,
341,308.909,1.45308e+06,4.30573,40,2,False,
342,157.608,2.84801e+06,2.44101,40,2,False,
345,113.303,3.96168e+06,4.69114,40,12,True,
346,221.226,2.02901e+06,6.60393,40,3,False,
348,147.044,3.05262e+06,4.39073,41,3,False,
349,126.917,3.53672e+06,4.90371,41,2,False,
350,709.223,632904,4.04493,45,2,False,
352,101.425,4.42565e+06,5.67115,41,32,True,
353,92.0952,4.87398e+06,6.20788,41,3,False,
354,567.764,790593,6.63583,41,2,False,
355,310.041,1.44778e+06,8.20735,136,5,False,
356,901.767,497767,8.44823,41,3,False,
357,230.426,1.948e+06,7.85552,10,27,True,
361,113.177,3.96608e+06,5.96455,42,33,True,
362,132.405,3.39012e+06,4.83557,47,2,False,
363,116.343,3.85815e+06,5.30679,42,9,True,
364,128.473,3.4939e+06,6.14708,42,26,True,
366,222.065,2.02134e+06,5.40085,43,3,False,
367,333.568,1.34566e+06,6.72732,43,2,False,
368,103.887,4.32074e+06,6.24485,43,5,True,
370,108.025,4.15524e+06,3.20592,44,4,False,
371,149.418,3.00413e+06,3.37555,44,4,False,
372,91.5165,4.9048e+06,4.6667,44,3,False,
374,308.709,1.45403e+06,5.60997,44,4,False,
375,102.244,4.39017e+06,6.31832,44,4,False,
376,80.3872,5.58385e+06,7.08714,44,5,True,
377,5034.13,89165.5,8.65189,44,2,False,
378,4372.25,102664,4.24751,45,2,False,
380,191.189,2.34778e+06,3.66764,32,9,True,
381,868.741,516690,3.11715,50,2,False,
383,14075.7,31889.7,5.93475,49,2,False,
384,168.311,2.66691e+06,6.81988,46,68,True,
386,451.386,994426,2.78317,47,2,False,
389,314.008,1.42949e+06,5.59633,97,2,False,
393,372.951,1.20356e+06,8.47083,47,2,False,
395,55.3119,8.11525e+06,4.98536,41,4,False,
396,282.757,1.58748e+06,3.93552,48,2,False,
