NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_L_7_2_real 2024-09-25 16-50-27.nano,
Operator Name,,
Time Captured,16:50:27  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_L_7_2_real 2024-09-25 16-50-35,1000x_L_7_2_real 2024-09-25 16-52-10,1000x_L_7_2_real 2024-09-25 16-53-51,1000x_L_7_2_real 2024-09-25 16-55-35,1000x_L_7_2_real 2024-09-25 16-57-17,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.581,21.623,21.632,21.613,21.620,
Viscosity/cP,0.962504,0.961538,0.961332,0.961768,0.961607,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,12,11,11,11,11,
Slider Shutter,1200,890,890,890,890,
Slider Gain,146,146,146,146,146,
Shutter/ms,30.000000,22.250000,22.250000,22.250000,22.250000,
Camera Histogram Upper Limit,11529,16380,16380,16380,16380,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,2,2,2,2,2,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,10.4643,10.3863,10.1920,10.5638,10.4327,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
53,532.2,486.0,485.7,489.2,478.8,
54,534.4,488.5,488.3,491.6,481.9,
55,536.6,491.0,490.8,494.1,485.0,
56,538.9,493.4,493.4,496.5,488.1,
57,541.1,495.8,495.9,499.0,491.3,
58,543.3,498.3,498.4,501.4,494.5,
59,545.6,500.7,500.9,503.9,497.8,
60,547.8,503.1,503.3,506.5,501.1,
61,550.1,505.5,505.7,509.0,504.4,
62,552.3,507.9,508.2,511.6,507.7,
63,554.6,510.3,510.6,514.3,511.1,
64,556.9,512.8,512.9,517.0,514.5,
65,559.2,515.2,515.3,519.7,518.0,
66,561.6,517.7,517.7,522.5,521.5,
67,563.9,520.1,520.1,525.3,525.0,
68,566.3,522.6,522.5,528.2,528.5,
69,568.8,525.2,524.9,531.2,532.0,
70,571.2,527.7,527.2,534.2,535.7,
71,573.7,530.4,529.7,537.3,539.3,
72,576.2,533.0,532.1,540.4,543.0,
73,578.8,535.7,534.5,543.6,546.7,
74,581.4,538.5,537.0,546.9,550.5,
75,584.1,541.3,539.5,550.2,554.3,
76,586.8,544.2,542.0,553.6,558.2,
77,589.6,547.2,544.6,557.1,562.2,
78,592.5,550.3,547.3,560.6,566.2,
79,595.4,553.5,550.0,564.2,570.3,
80,598.5,556.8,552.7,567.9,574.5,
81,601.6,560.2,555.5,571.7,578.8,
82,604.8,563.8,558.5,575.5,583.3,
83,608.1,567.6,561.5,579.5,587.9,
84,611.6,571.6,564.6,583.5,592.6,
85,615.2,575.7,567.8,587.7,597.6,
86,619.0,580.2,571.2,591.9,602.7,
87,623.0,585.0,574.8,596.3,608.1,
88,627.2,590.2,578.6,600.9,613.8,
89,631.6,595.8,582.6,605.7,619.9,
90,636.4,601.9,586.9,610.7,626.4,
91,641.6,608.7,591.5,615.9,633.4,
92,647.2,616.3,596.6,621.5,641.1,
93,653.3,625.0,602.2,627.6,649.7,
94,660.2,635.0,608.4,634.2,659.4,
95,668.0,646.7,615.6,641.6,670.6,
96,677.2,660.8,624.0,650.1,684.1,
97,688.4,678.1,634.5,660.4,701.2,
98,703.2,700.2,648.2,673.9,724.9,
99,725.6,732.1,669.4,695.1,764.8,
100,1436.0,1592.0,1116.0,1520.0,2376.0,
,,,,,,
Weighting,Volume,
Filename,1000x_L_7_2_real 2024-09-25 16-50-35,1000x_L_7_2_real 2024-09-25 16-52-10,1000x_L_7_2_real 2024-09-25 16-53-51,1000x_L_7_2_real 2024-09-25 16-55-35,1000x_L_7_2_real 2024-09-25 16-57-17,Average,Standard Error,
Mean,534.6,497.5,488.5,499.8,506.1,505.3,7.9,
Mode,546.8,511.5,525.9,491.5,435.0,502.1,19.1,
SD,96.2,102.3,93.3,98.6,113.4,100.7,3.5,
D10,395.6,369.4,350.4,361.5,371.4,369.7,7.5,
D50,542.3,499.4,498.9,502.4,498.4,508.3,8.5,
D90,650.4,625.4,600.1,626.2,652.1,630.8,9.6,
Valid Tracks,6068.0,7655.0,8878.0,11662.0,12218.0,,,
Graph Data,
Bin centre (E4 nm²/s),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume conc. (nm³ / ml),Volume average,Standard Error,
2.0,0,0,0,0,0,0,0,
6.0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,
30.0,0,0,0,0,0,0,0,
34.0,0,0,0,0,0,0,0,
38.0,0,0,0,0,0,0,0,
42.0,0,0,0,0,0,0,0,
46.0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,
54.0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,
66.0,0,0,0,0,0,0,0,
70.0,0,0,0,0,0,0,0,
74.0,0,0,0,0,0,0,0,
78.0,0,0,0,0,0,0,0,
82.0,0,0,0,0,0,0,0,
86.0,0,0,0,0,3224,645,645,
90.0,0,0,0,0,25852840,5170568,5170568,
94.0,0,0,0,0,19460344509,3892068902,3892068902,
98.0,0,0,0,0,1729276387569,345855277514,345855277514,
102.0,0,0,0,0,25205053436762,5041010687353,5041010687352,
106.0,0,0,0,0,89623247199759,17924649439952,17924649439952,
110.0,0,0,0,0,123201566721818,24640313344364,24640313344364,
114.0,0,0,0,0,108771738226654,21754347645331,21754347645331,
118.0,0,0,0,0,99994727065149,19998945413030,19998945413030,
122.0,0,0,0,0,132576355739109,26515271147822,26515271147822,
126.0,0,4,0,0,267985646453597,53597129290720,53597129290719,
130.0,0,103,0,0,678523991435971,135704798287215,135704798287189,
134.0,199,8310,0,0,1585175670552334,317035134112169,317035134110041,
138.0,1549753,1401583,0,0,2625331499595758,525066300509419,525066299771585,
142.0,2659768863,269936337,0,0,2670632202820823,534127026505205,534126294079139,
146.0,759788798437,34103070630,4013,0,1645655122984778,329289802971572,329091361975881,
150.0,37919989475333,1928565225606,186200214,39,673452963769547,142660340934148,132894822133600,
154.0,420922025235431,40552195232582,695644726927,761852,215862218079366,135606416807231,81691894207971,
158.0,1448813856216617,311445545133843,204331678681363,2228110219,66375625483084,406193786725025,266200123427365,
162.0,2185878445102531,972305613734790,5833491725998164,953095509529,23973867654260,1803320549599855,1083831608974125,
166.0,1957931223016363,1492979081955579,23712471070218164,68632782269935,11972500831771,5448797331658362,4582039161013874,
170.0,1309281765610949,1427174884184078,22441678612512832,1071687614545031,9064169309709,5251777409232520,4304780787454992,
174.0,761394777243598,1082279581186113,8503106167874051,5012863646152550,10494498752876,3074027734241838,1611436395204381,
178.0,424488164442754,804676677504309,2187046125510041,9965042616291802,17458491979585,2679742415145698,1857527221846013,
182.0,243839207199061,682152221844738,598013634144524,11762009115966010,37613206756001,2664725477182067,2277332577523889,
186.0,154511066349654,711004319150013,238355162443635,10938549609379958,93722925622897,2427228616589231,2130606389653465,
190.0,115706975888537,915910154007309,162066327513042,9857641566944046,244723132349020,2259209631340391,1905142919719415,
194.0,108572884167485,1395974314797795,189795510981403,9731006697909724,622563036831871,2409582488937656,1844535062412187,
198.0,131646618628020,2358384178016060,347243618946595,11020756082540956,1474297282388575,3066465556104042,2028724315525292,
202.0,204331690744478,4142935435630546,852572910816054,14171480080369868,3178133146475603,4509890652807310,2521590326515751,
206.0,386260160792434,7205105737497414,2395413007731692,19816305028876852,6203264229853048,7201269632950288,3388773816209546,
210.0,822581449885882,12037670797144590,6726332433507522,28541410113169512,11023169973020092,11830232953345520,4621558261659668,
214.0,1808238172299803,19065369604424124,17128475629296066,40294039591284088,18033299066374952,19265884412735808,6136288420540779,
218.0,3791590603900350,28579694686979576,37343895637388272,53793462313281048,27516851290397340,30205098906389320,8108376353959912,
222.0,7154930168676292,40738877473386848,68074002733310232,66640852418707216,39656967005200104,44453125959856136,11131476130267394,
226.0,11765064365960912,55590733862090064,103906472201163952,76410878013016608,54561239072066648,60446877502859632,15119073193689676,
230.0,16736370522881790,73064142701151424,135230325582810000,81952331046081744,72268605144236688,75850354999432320,18812588989619208,
234.0,20868499831475304,92921482602463872,154276604945212160,83819433145646672,92732545238320096,88923713152623616,21164894947366884,
238.0,23425684566830956,114714129104231936,159296005310244096,83684736988290080,115794336272105072,99382978448340432,22483208081308708,
242.0,24478645709161908,137794740327622160,153793909344803008,83460926033878480,141166119951650432,108138868273423200,24148174411973060,
246.0,24635771376229188,161409086875952448,143169541999052960,84772440292789968,168437677507241472,116484903610253216,27268375735847740,
250.0,24608776419941552,184839619017778368,132058962913521440,88873207583311392,197109220926106560,125497957372131840,31790448092685716,
254.0,24973371490564908,207537847418616416,123456463621376944,96795450299795904,226641551961340448,135880936958338912,36982923718562264,
258.0,26148472062165048,229186869632533632,119011195319941312,109515156010370512,256509259484783136,148074190501958720,42151375154307136,
262.0,28475884206740276,249673354482966144,119674054600315792,128019982958998960,286243757339061376,162417406717616512,46849265678684568,
266.0,32312802357614244,268991879892220096,126259759829690112,153240424916939264,315459086162303360,179252790631753408,50833809478105880,
270.0,38107269732294808,287128778058267904,139816818692931424,185853056144171392,343860823395675904,198953349204668288,53996893674915824,
274.0,46455450719024800,303972117457749376,161820229885328384,226015434050425952,371243829183039360,221901412259113568,56323492974041832,
278.0,58143741291694600,319278291190977088,194195061937172320,273146528685777664,397486370888037440,248449998798731840,57878526077203984,
282.0,74171950596537856,332704531884711808,239130627671865504,325886664259873792,422546772521886272,278888109386975040,58835468047150088,
286.0,95743273286812992,343896365485236928,298614822231215296,382316009219744832,446465560747392256,313407206194080448,59573039202776296,
290.0,124196188277153184,352602684233439360,373655680461264640,440389698349238016,469372713633640896,352043392990947200,60808301910684768,
294.0,160847544813536224,358782619771127936,463296136860091136,498432990329693248,491497221889586560,394571302732807040,63565954576612728,
298.0,206723029993804192,362671622193953600,563743562121559040,555510881284908480,513175273246650624,440364873768175232,68704807168611936,
302.0,262180403487493216,364789154901993792,668102453759464064,611557989891749504,534853903509749824,488296781110090048,76181927356188064,
306.0,326485733880958016,365891218339307712,767129845078486656,667267842376361344,557088428827115264,536772613700445824,84831366311165152,
310.0,397469818602435072,366888182574987968,851037074935267328,723822777415300096,580533694708882816,583950309647374592,92952208483345952,
314.0,471434912117235776,368755145238253696,911801264174894208,782565332379191936,605930514032771968,628097433588469504,99156728397338624,
318.0,543454811695868992,372457452888969152,945095167941220864,844685822942250752,634089231166709248,667956497327003776,102957866136636912,
322.0,608092289281837824,378902785515032576,951080273892040064,910963283322503808,665872078299563264,702982142062195456,104932718555884096,
326.0,660382760047225984,388919497869179072,933864963767279488,981572148504973952,702175093581516800,733382892754034944,106477449252874528,
330.0,696792385377607936,403252933766957568,900031068240766848,1055960737757404288,743909205838992512,759989266196345728,109252927480080208,
334.0,715842321268513792,422568283591093888,856919737033258496,1132812651547793536,791979025463506048,784024403780833024,114527195590126272,
338.0,718218636875507328,447449220582971200,811261802788128768,1210107274470809344,847257204710522368,806858827885587712,122738150954624000,
342.0,706389619612719232,478384421706008640,768417384004838272,1285291332999822336,910552122908912000,829806976246460160,133507324845933712,
346.0,683919129211940992,515737963024427776,732187257426959360,1355556259192900864,982567192619467392,853993560295139200,145992338234979584,
350.0,654722985213011712,559703914948291200,704999961900722432,1418189691305538304,1063851268180607232,880293564309634304,159281720634334592,
354.0,622465648113440128,610250014105421696,688260899425452928,1470943813625336320,1154741384069145600,909332351867759360,172662729712104928,
358.0,590190780033054720,667059712585458304,682708016007876736,1512350393191324160,1255301176780982272,941522015719739136,185748523264775776,
362.0,560182076808979264,729485460113367040,688691336445285632,1541920144038487040,1365260555221348352,977107914525493504,198494771175817504,
366.0,533993635590145920,796527635718977664,706348714370870528,1560191499808965120,1483964073255753216,1016205111748942592,211129903693765856,
370.0,512574436067256320,866851962841481088,735681543907232000,1568631286132962816,1610336548968497408,1058815155583485952,224023710391337632,
374.0,496424148964646720,938852929829731072,776548373695913856,1569423517397242624,1742874320660802048,1104824658109667328,237531322666883296,
378.0,485740043259519616,1010762229014511232,828600090662089856,1565201716654406656,1879668839718046720,1153994583861714944,251858655438660064,
382.0,480535653220125696,1080791354348452224,891183606162102016,1558781108216276480,2018466069741178880,1205951558337626880,266986956449725664,
386.0,480726374818962496,1147288978467391616,963243913521707136,1552933445905979648,2156760744378411776,1260190691418490624,282668090409230784,
390.0,486185143101842560,1208889231163013632,1043255924267221248,1550226841604320768,2291919628078001920,1316095353642880000,298474122220950848,
394.0,496774571757341888,1264628068887667200,1129214890686015744,1552933370492401408,2421323431740833280,1372974866712851968,313871366029978688,
398.0,512362397270079744,1314011316872476160,1218705052898445824,1562993245475171072,2542513866945763328,1430117175892387328,328293461560377664,
402.0,532826240027166080,1357027733777303296,1309050198515602176,1582017358118318592,2653331152984267264,1486850536684531200,341201042724452992,
406.0,558052441052832192,1394110730273683968,1397530118957427456,1611308901767602944,2752028381126365696,1542606114635582720,352126834500545536,
410.0,587932462884503296,1426060481944766976,1481629136988272896,1651887517751751680,2837352268887478784,1596972373691354624,360710024538310016,
414.0,622359196883231744,1453942483678342144,1559273004818411520,1704503924871931904,2908584365689038336,1649732595188191232,366723361912493120,
418.0,661224521215594880,1478978851707648512,1629012170800231424,1769637932669884928,2965541820294808576,1700879059337633536,370093622754146688,
422.0,704418602231746304,1502445790121491712,1690122130191555584,1847477422472095488,3008541491297415680,1750601087262860800,370913442204500480,
426.0,751830737951237888,1525586075686467072,1742610808057968128,1937880108842576640,3038334759625028608,1799248498032655872,369441226763252480,
430.0,803351032851394944,1549540637492392192,1787142317967245824,2040323661263777280,3056022482818768896,1847276026478715648,366085864387354368,
434.0,858871896825604864,1575299366311933184,1824900501901598208,2153853014373065984,3062960052585737216,1895176966399587840,361373718738824192,
438.0,918288290369920768,1603668692233031936,1857421635915615744,2277036179437909760,3060661704319856128,1943415300455266816,355896787902581696,
442.0,981495777745987840,1635252259989963008,1886423940934567936,2407941143068427776,3050711482869910528,1992364920921771264,350243516004545088,
446.0,1048385756987582592,1670440954108121600,1913654586960225280,2544145961632386048,3034686053774973440,2042262662692657920,344918378513972544,
450.0,1118837648241684992,1709409201644533504,1940765932828815616,2682791502072194560,3014092281430752768,2093179313243596288,340262710668936064,
454.0,1192708272450334976,1752115532283489280,1969224488221604352,2820681361673699328,2990320487035885568,2145010028333002752,336394619285619648,
458.0,1269819079736789504,1798306495583430656,2000250086380809984,2954426778370314752,2964612732917187584,2197483034597706240,333185756267444224,
462.0,1349942243763962368,1847524002773608192,2034779462596855296,3080626856939912192,2938044419449413632,2250183397104750592,330284476100299968,
466.0,1432786892552365824,1899116837159572736,2073447512236965632,3196067644864653824,2911516899242159616,2302587157211143680,327181034674184832,
470.0,1517986878304785408,1952257392490753280,2116580252223723520,3297919028236893184,2885758627536838656,2354100435758598656,323298122354576704,
474.0,1605091488079490048,2005964638192970240,2164195181188649984,3383907252851900928,2861332471212082688,2404098206305018880,318085246120230912,
478.0,1693560359821676288,2059133908507467776,2216006701516504576,3452443540004889600,2838647085245703168,2451958319019248128,311098901247462016,
482.0,1782763597899365632,2110573446787224576,2271436086611579392,3502695288251582976,2817970643913211392,2497087812692592640,302058216793288256,
486.0,1871987692373136384,2159046819890355712,2329626870264995840,3534594471141271040,2799445615476571136,2538940293829265920,290873442997128896,
490.0,1960447363933181184,2203319486642529280,2389467350323093504,3548786365607563264,2783103646857487360,2577024842672771072,277649979681414848,
494.0,2047302923905117696,2242207098985739008,2449622079614830080,3546529023858543616,2768879952050128384,2610908215682871808,262673373435864928,
498.0,2131682211727706624,2274622655802958336,2508573782812635648,3529558733763875328,2756626862662037504,2640212849353842688,246381489511331040,
502.0,2212705713830336256,2299619499332544512,2564676179790373888,3499938586993157120,2746126399674697728,2664613275924221952,229329576098236384,
506.0,2289513138587897856,2316427369405539840,2616216871992887296,3459906373122376704,2737101867009490944,2683833124023638528,212152591773608832,
510.0,2361289569382042624,2324479280073734144,2661487974078496768,3411735039921750528,2729228557967059456,2697644084284616704,195527116661970464,
514.0,2427289365786576384,2323427774049318400,2698860797032429568,3357614847303799808,2722143714278801920,2705867299690185216,180132525464188448,
518.0,2486856226796059648,2313150027117564928,2726859855812651520,3299562016872039424,2715455893369223680,2708376803993507840,166608412740595008,
522.0,2539438235967059968,2293742191235922432,2744230981496469504,3239354854384817664,2708753890689093120,2705104030754672640,155504324839575520,
526.0,2584597219689701888,2265504167623310592,2749998474908698112,3178495422255678464,2701615337674244608,2696042124430326784,147222014673344704,
530.0,2622012297318998528,2228916605793147904,2743507044902249472,3118193003884384768,2693615058013578752,2681248801982472192,141961725100390304,
534.0,2651478015809987072,2184612286460468480,2724445617272962560,3059364755717000192,2684333220545627648,2660846779161209856,139696110994693824,
538.0,2672897883426290176,2133344160761986304,2692851778691921920,3002648882457674240,2673363280521031680,2635021197171780608,140192563769575696,
542.0,2686274407371500032,2075952213887760896,2649097386394850816,2948426144424440832,2660319655984624640,2604013961612635136,143080150339714656,
546.0,2691696881922513408,2013331049066573056,2593857483186716160,2896846273604992512,2644845045746788864,2568115346705517056,147931088578278592,
550.0,2689328171560293888,1946399709206962432,2528065909908820480,2847856741602709504,2626617262748475904,2527653559005452288,154324136331220096,
554.0,2679391609420698624,1876074828802798592,2452861781368654848,2801232150190688256,2605355433724591616,2482983160701486592,161876294136136768,
558.0,2662158917993822720,1803247789517906176,2369531251422050304,2756603219405974016,2580825404668617216,2434473316601674240,170248418335610080,
562.0,2637939793474924544,1728766177351724800,2279448782107198720,2713484888907330048,2552844192677257728,2382496766903687168,179137529999387328,
566.0,2607073513092778496,1653419530743447808,2184021551833136384,2671303416749591040,2521283338471904768,2327420270178171904,188266384837856544,
570.0,2569922656905098240,1577929137284191488,2084639820643884032,2629422567330094592,2486071039599563264,2269597044352566016,197375852047519264,
574.0,2526868804751578112,1502941480893254656,1982635152001807616,2587169050070417920,2447192980491008512,2209361493641613312,206221643728870144,
578.0,2478309890524550656,1429024852924645632,1879247488728486912,2543857331280521216,2404691819840499200,2147026276659740672,214574785869747424,
582.0,2424658777077820416,1356668607207944960,1775601284174858752,2498813824824269824,2358665345274524672,2082881567711883776,222224484696193792,
586.0,2366342556975299072,1286284546443933952,1672690252299421952,2451400304136270848,2309263356580565504,2017196203287098112,228982073522809152,
590.0,2303802082925813504,1218209962318808320,1571369843918036480,2401036199184619008,2256683388386421248,1950220295346739712,234685052705069184,
594.0,2237491279065899008,1152711902692731648,1472356276824500480,2347219275651328000,2201165427756286720,1882188832398149120,239200598319389472,
598.0,2167875869860905472,1089992297184006656,1376230822889042432,2289544064702609408,2142985818772808448,1813325774681874688,242428204935368512,
602.0,2095431274977792512,1030193631038700288,1283448054167737344,2227717340514924288,2082450572566110208,1743848174653052928,244301320968859264,
606.0,2020639543273394176,973404912203351168,1194346837973451520,2161569942812446720,2019888316029219840,1673969910458372608,244787946764174752,
610.0,1943985324488240128,919667725881971456,1109163015257924864,2091064319069790720,1955643115141356032,1603904699967856640,243890222196617408,
614.0,1865950991993450240,868982213769461888,1028042869795900928,2016297313080109056,1890067399860127232,1533868157699810048,241643056927800928,
618.0,1787011124563461888,821312851825217792,951056676000356864,1937497942214531840,1823515198186097408,1464078758557933056,238111870624946496,
622.0,1707626623026110720,776593931554570624,878211785448157440,1855020166149541888,1756335859159568640,1394757673067589888,233389523370442624,
626.0,1628238775054788352,734734676195527936,809464866716560768,1769330931043861248,1688868410545309184,1326127531911209472,227592532903248064,
630.0,1549263587886742528,695623945848780672,744733044947798656,1680994048156589056,1621436659347883776,1258410257237558784,220856695578689248,
634.0,1471086686886853376,659134505112120704,683903795078887296,1590650708263131904,1554345104574741760,1191824159983147008,213332249707380512,
638.0,1394059032548396800,625126843740401792,626843526825143808,1498997620086921728,1487875694113029376,1126580543462778624,205178739850322848,
642.0,1318493646328165632,593452555512227840,573404862629336640,1406763875668519168,1422285423136720896,1062880072654994048,196559755552400800,
646.0,1244663464027108096,563957293012361216,523432655058975360,1314687679457842688,1357804741561946112,1000909166623646720,187637725814668416,
650.0,1172800361499097856,536483326427714176,476768820929783360,1223494030877594880,1294636713666857728,940836650680209664,178568950790666112,
654.0,1103095327765313408,510871742663077376,433256089071240576,1133874330231849344,1232956854555258112,882810868857347840,169499045631055712,
658.0,1035699700124965120,486964327018096896,392740770056524992,1046468699744867712,1172913555680263424,826957410524943616,160558959828680192,
662.0,970727327980568320,464605173257672512,355074661881206784,961851594373726464,1114629004811153408,773377552460865536,151861720412012768,
666.0,908257498465373312,443642069095172992,320116207438436032,880521041751847040,1058200503995964032,722147464149358720,143500029092804512,
670.0,848338437670040192,423927702903596224,287731019111880288,802891617692910336,1003702091459498624,673318173767585024,135544819895460592,
674.0,790991195177082880,405320733913822912,257791883812619360,729291050803223168,951186379075945088,626916248556538624,128044850452493280,
678.0,736213724735591552,387686762401388416,230178358789282816,659960170609267200,900686525191604480,582945108345426944,121027351829717392,
682.0,683984987817184768,370899228620089216,204776064665915520,595055776878761216,852218272281942016,541386866052778624,114499695533671392,
686.0,634268926985870336,354840259847387264,181475777257681952,534655917218327424,805781989463168256,502204574154486976,108451955337603936,
690.0,587018180126368768,339401474326299648,160172413487143232,478767014752903040,761364670606521856,465344750659847296,102860156971940016,
694.0,542177432684827520,324484739711467840,140763998827067264,427332283285547840,718941849204530816,430740060742688256,97689938431936896,
698.0,499686331624905280,310002872570847808,123150693859317600,380240896835010880,678479400857928448,398312039149601984,92900306449930528,
702.0,459481910735501184,295880255394052352,107233945628375408,337337435506108608,639935213006483968,367973752054104320,88447182588209344,
706.0,421500501538152896,282053339282565664,92915815596623344,298431201599259904,603260709192025984,339632313441725568,84286485114547840,
710.0,385679126908294528,268470994931936448,80098520518389984,263305080542395232,568402221630481024,313191188906299456,80376577431774272,
714.0,351956395390948736,255094672409211264,68684206065174496,231723703590007232,535302211207983808,288552237732665152,76680010086703760,
718.0,320272932838634368,241898332145033376,58574956365401376,203440747673382112,503900338244439936,265617461453378240,73164571231197440,
722.0,290571404195025408,228868115740626240,49673026729923872,178205278296722496,474134390589604608,244290443110380544,69803726082603536,
726.0,262796191672436224,216001735490058816,41881272698965952,155767101442514368,445941077937772096,224477475848349504,66576564256129704,
730.0,236892805839437024,203307575359644608,35103737068687056,135881138921802528,419256702796385024,206088391997191232,63467386974622272,
734.0,212807112802329952,190803512549194464,29246348445762660,118310878393349536,394017719438093632,189037114325746080,60465060477998944,
738.0,190484463343218816,178515486320359808,24217680567073632,102830975100417312,370161192535031360,173241959573220192,57562244917398056,
742.0,169868808274273472,166475857928880736,19929721211023152,89229098497704704,347625167119033920,158625730606183200,54754586048453608,
746.0,150901878317329984,154721620585257408,16298602781618434,77307124902393712,326348961137312960,145115637544782496,52039934619863752,
750.0,133522496730331472,143292529873137984,13245253022199002,66881778757201880,306273391266879744,132643089929950000,49417638032986816,
754.0,117666079216340608,132229231774147744,10695933033380208,57784821641433144,287340941880524864,121143401509165312,46887931690386608,
758.0,103264359222827696,121571466654661488,8582639907642740,49862881266960064,269495886191576000,110555446648733600,44451443610962656,
762.0,90245358703424992,111356423101724560,6843361891871269,42977003607837784,252684367686155264,100821302998202784,42108815084425256,
766.0,78533606064530720,101617305775758816,5422184155616758,37002001068794416,236854449024698848,91885909217879904,39860431970531112,
770.0,68050585708262864,92382167427062208,4269252231086059,31825659001850372,221956134686608928,83696759810974080,37706255363012864,
774.0,58715388556100512,83673038250978560,3340607460005956,27347852529362052,207941372764954976,76203651912280416,35645736465352436,
778.0,50445521218445288,75505367409611792,2597914023997900,23479615935780480,194764040509753216,69358491819517736,33677798457383736,
782.0,43157823748705056,67887773434934496,2008100266767348,20142198107319336,182379917476570496,63115162606859344,31800867667614328,
786.0,36769442480607016,60822083808782648,1542938155160348,17266129764050532,170746649468700352,57429448735460176,30012937267826612,
790.0,31198805178297600,54303630455189336,1178584140876817,14790321585928210,159823705868190432,52259009445696480,28311648675566664,
794.0,26366550153414224,48321757949810656,895102741801298,12661206758587490,149572332432240832,47563390007170896,26694378535755632,
798.0,22196368355801748,42860495297056512,675991270774457,10831936889112450,139955501185771344,43304058599703304,25158322184111440,
802.0,18615726785993800,37899340084484176,507720704133110,9261636570099794,130937858661920448,39444456561326264,23700567523539868,
806.0,15556451907469236,33414105294642072,379304063910893,7914718993966062,122485673427047760,35950050737407208,22318155985300184,
810.0,12955162106173110,29377783386972464,281900180912566,6760262825556838,114566783568017472,32788378413526488,21008129504181964,
814.0,10753547844107786,25761388669887956,208457527503067,5771448920711972,107150544611856256,29929077514813408,19767564114984624,
818.0,8898506371808877,22534746641177668,153400096611361,4925054329651923,100207778184239552,27343897124697876,18593591869730692,
822.0,7342144316232739,19667207110906440,112355123779336,4201000255758510,93710721588831824,25006685679101768,17483413343736664,
826.0,6041665982415111,17128265875385320,81920810324613,3581950172448623,87632978396913408,22893356247497416,16434303147894312,
830.0,4959167832196409,14888086976171988,59471072795024,3052954065173579,81949470071731632,20981830003613728,15443610714896672,
834.0,4061360515210215,12917923810406794,42993653606212,2601134704900421,76636388608806000,19251960258585928,14508758294599748,
838.0,3319239313339176,11190442372236110,30957602021976,2215411926675913,71671150148013824,17685440272457402,13627237676560474,
842.0,2707722258720040,9679953649006660,22206091467510,1886261044202551,67032349501152792,16265698508909910,12796606729999928,
846.0,2205272845569150,8362564727133109,15870700554838,1605501748636552,62699715536878024,14977785111754336,12014486462223180,
850.0,1793521501081086,7216259612262159,11303582217721,1366114093763775,58654067370234912,13808253231911932,11278558972988484,
